NUTS_ID,TEMPERATURE_MAX_2018-01,TEMPERATURE_MAX_2018-02,TEMPERATURE_MAX_2018-03,TEMPERATURE_MAX_2018-04,TEMPERATURE_MAX_2018-05,TEMPERATURE_MAX_2018-06,TEMPERATURE_MAX_2018-07,TEMPERATURE_MAX_2018-08,TEMPERATURE_MAX_2018-09,TEMPERATURE_MAX_2018-10,TEMPERATURE_MAX_2018-11,TEMPERATURE_MAX_2018-12,TEMPERATURE_MIN_2018-01,TEMPERATURE_MIN_2018-02,TEMPERATURE_MIN_2018-03,TEMPERATURE_MIN_2018-04,TEMPERATURE_MIN_2018-05,TEMPERATURE_MIN_2018-06,TEMPERATURE_MIN_2018-07,TEMPERATURE_MIN_2018-08,TEMPERATURE_MIN_2018-09,TEMPERATURE_MIN_2018-10,TEMPERATURE_MIN_2018-11,TEMPERATURE_MIN_2018-12,TEMPERATURE_AVG_2018-01,TEMPERATURE_AVG_2018-02,TEMPERATURE_AVG_2018-03,TEMPERATURE_AVG_2018-04,TEMPERATURE_AVG_2018-05,TEMPERATURE_AVG_2018-06,TEMPERATURE_AVG_2018-07,TEMPERATURE_AVG_2018-08,TEMPERATURE_AVG_2018-09,TEMPERATURE_AVG_2018-10,TEMPERATURE_AVG_2018-11,TEMPERATURE_AVG_2018-12,GRID_NO_2018-01,LATITUDE_2018-01,LONGITUDE_2018-01,ALTITUDE_2018-01,PRECIPITATION_2018-01,PRECIPITATION_2018-02,PRECIPITATION_2018-03,PRECIPITATION_2018-04,PRECIPITATION_2018-05,PRECIPITATION_2018-06,PRECIPITATION_2018-07,PRECIPITATION_2018-08,PRECIPITATION_2018-09,PRECIPITATION_2018-10,PRECIPITATION_2018-11,PRECIPITATION_2018-12,ET0_2018-01,ET0_2018-02,ET0_2018-03,ET0_2018-04,ET0_2018-05,ET0_2018-06,ET0_2018-07,ET0_2018-08,ET0_2018-09,ET0_2018-10,ET0_2018-11,ET0_2018-12,WINDSPEED_2018-01,WINDSPEED_2018-02,WINDSPEED_2018-03,WINDSPEED_2018-04,WINDSPEED_2018-05,WINDSPEED_2018-06,WINDSPEED_2018-07,WINDSPEED_2018-08,WINDSPEED_2018-09,WINDSPEED_2018-10,WINDSPEED_2018-11,WINDSPEED_2018-12,LEVL_CODE_2018-01,MOUNT_TYPE_2018-01,URBN_TYPE_2018-01,COAST_TYPE_2018-01
DE215,14.4,6.1,18.4,28.1,29.9,31.4,32.6,33.6,28.6,24.9,23.6,12.8,-7.3,-19.6,-15.1,-1.4,5.2,7.6,7.5,4.1,0.2,-0.9,-6.7,-11.7,1.8806451612903226,-2.6999999999999997,3.301612903225806,13.8,16.130645161290325,17.945,19.509677419354837,20.567741935483873,16.038333333333334,11.72741935483871,5.088333333333334,1.4838709677419355,87618.0,47.75032,12.887255,582.0,4.4,1.6821428571428572,1.9096774193548387,1.3,2.661290322580645,6.236666666666666,3.4596774193548385,4.764516129032257,3.165,2.296774193548387,0.9216666666666666,5.337096774193548,0.5217741935483872,0.535,1.275,3.3823333333333334,3.6277419354838707,3.8343333333333334,4.173709677419355,3.8388709677419355,2.4314999999999998,1.5408064516129032,0.6285000000000001,0.42467741935483866,2.379032258064516,1.8375000000000001,2.003225806451613,2.39,1.9548387096774194,2.075,2.0725806451612905,1.9951612903225806,1.865,2.0951612903225807,1.595,2.333870967741935,3.0,3.0,2.0,3.0
DE215,14.4,6.1,18.4,28.1,29.9,31.4,32.6,33.6,28.6,24.9,23.6,12.8,-7.3,-19.6,-15.1,-1.4,5.2,7.6,7.5,4.1,0.2,-0.9,-6.7,-11.7,1.8806451612903226,-2.6999999999999997,3.301612903225806,13.8,16.130645161290325,17.945,19.509677419354837,20.567741935483873,16.038333333333334,11.72741935483871,5.088333333333334,1.4838709677419355,87618.0,47.75032,12.887255,582.0,4.4,1.6821428571428572,1.9096774193548387,1.3,2.661290322580645,6.236666666666666,3.4596774193548385,4.764516129032257,3.165,2.296774193548387,0.9216666666666666,5.337096774193548,0.5217741935483872,0.535,1.275,3.3823333333333334,3.6277419354838707,3.8343333333333334,4.173709677419355,3.8388709677419355,2.4314999999999998,1.5408064516129032,0.6285000000000001,0.42467741935483866,2.379032258064516,1.8375000000000001,2.003225806451613,2.39,1.9548387096774194,2.075,2.0725806451612905,1.9951612903225806,1.865,2.0951612903225807,1.595,2.333870967741935,3.0,3.0,2.0,3.0
DE216,13.9,4.6,15.6,26.6,28.1,28.7,32.7,33.3,27.6,24.7,20.4,12.7,-5.9,-17.7,-13.1,-2.5,4.3,6.7,8.4,3.7,-0.5,-2.1,-5.4,-11.7,2.8451612903225807,-3.0928571428571425,2.9935483870967743,12.741666666666667,15.201612903225806,17.153333333333332,19.043548387096774,19.996774193548386,15.270000000000001,10.86774193548387,4.87,1.761290322580645,87614.0,47.777895,11.553685,675.0,3.914516129032258,1.5982142857142858,1.3274193548387097,0.7166666666666667,3.52258064516129,3.75,2.7129032258064516,3.6225806451612903,2.35,1.8419354838709678,0.6983333333333334,3.916129032258065,0.5864516129032258,0.5260714285714286,1.306290322580645,3.2671666666666668,3.543548387096774,3.8785000000000003,4.1809677419354845,3.8062903225806455,2.375,1.429032258064516,0.6206666666666667,0.42451612903225805,2.948387096774194,2.3249999999999997,2.5258064516129033,2.4650000000000003,2.1048387096774195,1.85,1.8903225806451613,1.9096774193548387,1.7349999999999999,2.0693548387096774,1.7650000000000001,2.666129032258065,3.0,2.0,2.0,3.0
DE216,13.9,4.6,15.6,26.6,28.1,28.7,32.7,33.3,27.6,24.7,20.4,12.7,-5.9,-17.7,-13.1,-2.5,4.3,6.7,8.4,3.7,-0.5,-2.1,-5.4,-11.7,2.8451612903225807,-3.0928571428571425,2.9935483870967743,12.741666666666667,15.201612903225806,17.153333333333332,19.043548387096774,19.996774193548386,15.270000000000001,10.86774193548387,4.87,1.761290322580645,87614.0,47.777895,11.553685,675.0,3.914516129032258,1.5982142857142858,1.3274193548387097,0.7166666666666667,3.52258064516129,3.75,2.7129032258064516,3.6225806451612903,2.35,1.8419354838709678,0.6983333333333334,3.916129032258065,0.5864516129032258,0.5260714285714286,1.306290322580645,3.2671666666666668,3.543548387096774,3.8785000000000003,4.1809677419354845,3.8062903225806455,2.375,1.429032258064516,0.6206666666666667,0.42451612903225805,2.948387096774194,2.3249999999999997,2.5258064516129033,2.4650000000000003,2.1048387096774195,1.85,1.8903225806451613,1.9096774193548387,1.7349999999999999,2.0693548387096774,1.7650000000000001,2.666129032258065,3.0,2.0,2.0,3.0
DE217,13.0,4.8,15.1,26.9,27.9,29.0,33.1,34.0,28.7,23.8,17.6,13.4,-4.3,-16.1,-11.6,-0.3,7.1,5.6,8.7,5.7,0.4,-1.2,-2.5,-6.4,4.403225806451613,-2.332142857142857,3.351612903225807,13.263333333333332,16.27741935483871,17.886666666666667,19.57741935483871,20.61935483870968,15.7,10.919354838709678,4.79,3.0548387096774197,90113.0,48.34441,11.23389,502.0,3.3129032258064517,1.2392857142857143,0.9903225806451613,0.5033333333333333,2.770967741935484,2.816666666666667,2.425806451612903,1.7419354838709677,2.086666666666667,1.0225806451612904,0.7766666666666667,2.97741935483871,0.7122580645161289,0.5971428571428571,1.3290322580645162,3.43,3.9003225806451614,4.051333333333333,4.445806451612903,4.0683870967741935,2.5256666666666665,1.3880645161290324,0.5236666666666667,0.532258064516129,3.9645161290322584,3.0,3.3741935483870966,3.003333333333333,2.8774193548387097,2.33,2.2548387096774194,2.1870967741935483,2.23,2.5483870967741935,2.4633333333333334,4.077419354838709,3.0,4.0,2.0,3.0
DE218,14.3,5.4,16.9,27.0,28.5,29.4,33.1,34.0,28.9,24.2,20.1,13.9,-3.2,-14.7,-11.7,1.2,7.8,8.3,9.9,6.5,1.7,0.2,-2.4,-6.6,4.622580645161291,-1.9392857142857143,3.7161290322580647,14.096666666666666,16.76774193548387,18.383333333333333,20.125806451612902,21.200000000000003,16.11,11.719354838709679,5.35,3.274193548387097,89115.0,48.10999,11.89947,521.0,3.2161290322580647,1.2892857142857144,1.1612903225806452,0.39333333333333337,2.629032258064516,3.503333333333333,2.2580645161290325,2.861290322580645,2.12,1.332258064516129,0.7933333333333332,2.916129032258065,0.714516129032258,0.6003571428571428,1.3261290322580646,3.485,3.943548387096774,4.124666666666667,4.45258064516129,4.094193548387097,2.472,1.4500000000000002,0.58,0.5670967741935483,3.729032258064516,2.935714285714286,3.2161290322580647,2.893333333333333,2.870967741935484,2.393333333333333,2.225806451612903,2.174193548387097,2.15,2.603225806451613,2.49,3.929032258064516,3.0,4.0,2.0,3.0
DE219,13.8,6.8,14.6,27.3,29.7,31.1,34.1,34.1,29.6,25.0,16.7,13.6,-6.0,-15.5,-12.2,-1.4,4.8,4.9,6.7,5.3,0.4,-2.8,-3.4,-6.4,3.7655913978494624,-2.4142857142857146,3.004301075268817,13.34,16.835483870967742,18.282222222222224,20.07741935483871,20.976344086021506,15.860000000000001,11.05483870967742,4.8100000000000005,2.752688172043011,92446.66666666667,48.86765333333333,11.360260000000002,441.6666666666667,2.6161290322580646,0.7952380952380952,0.8827956989247311,0.45222222222222225,2.313978494623656,2.562222222222222,2.4,1.1655913978494625,1.4922222222222223,0.8096774193548387,0.6977777777777778,3.247311827956989,0.5426881720430108,0.6163095238095239,1.2570967741935484,3.3165555555555555,4.061075268817205,4.158555555555555,4.567956989247312,4.1248387096774195,2.536,1.4634408602150537,0.5311111111111111,0.446989247311828,3.572043010752688,2.8285714285714283,3.0881720430107524,2.787777777777778,2.8408602150537634,2.3444444444444446,2.1010752688172043,2.170967741935484,2.1466666666666665,2.567741935483871,2.533333333333333,3.704301075268817,3.0,4.0,2.0,3.0
DE21A,13.8,5.5,15.7,26.3,28.9,28.8,33.5,33.4,28.1,23.9,17.8,14.2,-4.7,-16.4,-11.5,-1.7,5.1,4.8,5.6,3.5,-1.3,-3.2,-5.3,-6.7,4.003225806451613,-2.5464285714285713,3.0387096774193547,12.293333333333333,15.990322580645161,17.586666666666666,18.94193548387097,19.86774193548387,14.976666666666667,10.396774193548387,4.36,2.8677419354838714,90115.0,48.33484,11.90792,467.0,2.674193548387097,1.0607142857142857,1.035483870967742,0.32,2.670967741935484,3.4633333333333334,2.425806451612903,1.9193548387096775,1.98,1.1096774193548387,0.8833333333333333,2.958064516129032,0.7235483870967742,0.6057142857142858,1.3196774193548386,3.335,3.9000000000000004,4.085666666666667,4.4077419354838705,4.0606451612903225,2.442333333333333,1.3964516129032258,0.5136666666666667,0.5832258064516129,4.303225806451613,2.9107142857142856,3.6451612903225805,3.103333333333333,2.9419354838709677,2.3333333333333335,2.1548387096774193,2.2,2.1033333333333335,2.57741935483871,2.5533333333333332,4.564516129032258,3.0,4.0,3.0,3.0
DE21B,13.4,5.4,15.4,27.1,28.7,28.7,33.5,33.9,28.5,23.6,17.5,13.7,-5.3,-15.3,-11.4,-1.2,6.3,4.8,6.3,4.1,-0.5,-2.4,-3.2,-6.2,4.020967741935484,-2.432142857142857,3.0693548387096774,12.935,16.379032258064516,17.78166666666667,19.148387096774194,20.103225806451615,15.270000000000001,10.698387096774193,4.623333333333333,2.8177419354838706,90614.5,48.449904999999994,11.7437,476.0,2.632258064516129,1.032142857142857,1.032258064516129,0.35,2.674193548387097,3.1016666666666666,2.1048387096774195,1.6661290322580644,1.8150000000000002,0.9806451612903226,0.8633333333333333,2.956451612903226,0.6527419354838709,0.5958928571428571,1.2872580645161291,3.4028333333333336,4.046612903225806,4.0725,4.341612903225807,3.9714516129032256,2.381333333333333,1.3274193548387097,0.5096666666666666,0.4969354838709677,3.911290322580645,2.7875,3.4419354838709677,2.9733333333333336,2.943548387096774,2.271666666666667,1.9629032258064516,1.917741935483871,1.88,2.4451612903225803,2.585,4.206451612903226,3.0,4.0,2.0,3.0
DE21C,13.4,4.3,15.5,26.9,27.7,28.7,32.7,33.7,28.0,24.6,18.9,13.6,-5.1,-17.1,-12.3,0.0,7.1,6.7,8.9,7.8,-0.1,-1.8,-4.7,-7.3,4.361290322580645,-2.6,3.2516129032258063,13.34,16.058064516129033,17.923333333333336,19.85483870967742,20.887096774193548,15.656666666666666,10.958064516129031,4.77,2.990322580645161,89113.0,48.12198,11.23184,549.0,3.0354838709677416,1.2964285714285715,1.035483870967742,0.5733333333333334,2.967741935483871,2.8033333333333337,2.4516129032258065,2.635483870967742,2.283333333333333,1.164516129032258,0.6766666666666666,2.8774193548387097,0.7758064516129033,0.5828571428571429,1.3803225806451613,3.5256666666666665,3.8106451612903225,4.090999999999999,4.604193548387096,4.199032258064515,2.579,1.4761290322580645,0.5623333333333334,0.5880645161290323,4.116129032258065,3.15,3.5290322580645164,3.2266666666666666,2.8483870967741933,2.4166666666666665,2.519354838709677,2.4967741935483874,2.393333333333333,2.770967741935484,2.4866666666666664,4.112903225806452,3.0,4.0,2.0,3.0
DE21D,12.2,4.1,15.8,26.8,27.6,28.2,32.7,33.1,27.8,24.7,19.0,12.5,-7.9,-19.8,-13.3,-3.1,5.2,4.7,8.2,4.2,0.0,-2.0,-5.6,-11.6,1.8419354838709678,-3.8017857142857143,2.5048387096774194,12.003333333333334,14.345161290322581,16.31,18.187096774193545,19.02741935483871,14.708333333333334,10.508064516129032,4.8149999999999995,0.8483870967741935,86613.0,47.557155,11.215015,836.0,4.645161290322581,1.4714285714285715,1.446774193548387,0.8183333333333334,3.579032258064516,4.038333333333333,2.8822580645161286,4.366129032258065,2.6133333333333337,1.9629032258064516,0.565,4.533870967741936,0.5903225806451613,0.5358928571428572,1.3379032258064516,3.3555,3.4454838709677422,3.815833333333333,4.061935483870967,3.7140322580645164,2.3793333333333333,1.5166129032258064,0.6781666666666666,0.3783870967741936,3.1241935483870966,2.3660714285714284,2.685483870967742,2.8583333333333334,2.383870967741936,2.1599999999999997,2.046774193548387,2.096774193548387,1.9766666666666666,2.264516129032258,1.9016666666666668,2.532258064516129,3.0,3.0,2.0,3.0
DE21D,12.2,4.1,15.8,26.8,27.6,28.2,32.7,33.1,27.8,24.7,19.0,12.5,-7.9,-19.8,-13.3,-3.1,5.2,4.7,8.2,4.2,0.0,-2.0,-5.6,-11.6,1.8419354838709678,-3.8017857142857143,2.5048387096774194,12.003333333333334,14.345161290322581,16.31,18.187096774193545,19.02741935483871,14.708333333333334,10.508064516129032,4.8149999999999995,0.8483870967741935,86613.0,47.557155,11.215015,836.0,4.645161290322581,1.4714285714285715,1.446774193548387,0.8183333333333334,3.579032258064516,4.038333333333333,2.8822580645161286,4.366129032258065,2.6133333333333337,1.9629032258064516,0.565,4.533870967741936,0.5903225806451613,0.5358928571428572,1.3379032258064516,3.3555,3.4454838709677422,3.815833333333333,4.061935483870967,3.7140322580645164,2.3793333333333333,1.5166129032258064,0.6781666666666666,0.3783870967741936,3.1241935483870966,2.3660714285714284,2.685483870967742,2.8583333333333334,2.383870967741936,2.1599999999999997,2.046774193548387,2.096774193548387,1.9766666666666666,2.264516129032258,1.9016666666666668,2.532258064516129,3.0,3.0,2.0,3.0
DE21E,13.6,3.9,15.1,26.4,26.9,27.9,32.5,33.1,27.9,25.1,21.3,12.8,-5.9,-18.5,-12.6,-2.3,5.4,5.4,7.5,4.5,-1.8,-3.3,-5.9,-10.5,3.832258064516129,-3.2964285714285713,2.7193548387096773,12.275,15.048387096774194,17.125,18.996774193548386,19.7758064516129,15.036666666666665,10.162903225806453,4.245,2.420967741935484,88612.0,48.01027,10.890855,617.0,3.361290322580645,1.3928571428571428,1.0419354838709676,0.66,3.096774193548387,2.8400000000000003,2.3629032258064515,3.064516129032258,2.21,1.2774193548387098,0.605,2.851612903225807,0.7693548387096775,0.5494642857142857,1.3646774193548388,3.374,3.6508064516129033,4.037833333333333,4.53758064516129,4.012741935483871,2.528,1.4246774193548386,0.545,0.5625806451612904,4.861290322580645,3.5839285714285714,4.033870967741936,3.4433333333333334,3.125806451612903,2.691666666666667,2.7435483870967743,2.582258064516129,2.5366666666666666,2.833870967741935,2.4516666666666667,4.65483870967742,3.0,4.0,3.0,3.0
DE21F,12.4,2.8,14.3,25.1,26.7,27.6,31.4,31.2,26.6,22.9,19.6,9.2,-6.6,-18.2,-12.2,-2.0,4.9,6.8,8.9,5.1,-0.2,-1.9,-5.3,-12.1,0.9161290322580646,-3.957142857142857,2.296774193548387,11.846666666666666,14.48709677419355,16.506666666666668,18.216129032258067,19.02258064516129,14.610000000000001,10.258064516129032,4.35,0.26129032258064516,87115.0,47.66021,11.88284,836.0,4.125806451612903,1.6321428571428573,1.3548387096774193,0.7766666666666667,3.435483870967742,4.24,2.732258064516129,4.47741935483871,2.5833333333333335,2.148387096774193,0.63,3.9419354838709673,0.46806451612903227,0.4957142857142857,1.2483870967741937,3.095666666666667,3.428064516129032,3.756333333333333,3.996451612903226,3.5770967741935484,2.292,1.3980645161290324,0.5983333333333333,0.3348387096774193,2.3096774193548386,2.1285714285714286,2.274193548387097,2.36,2.1225806451612903,2.0366666666666666,1.8935483870967742,1.932258064516129,1.8533333333333333,2.0999999999999996,1.6566666666666667,2.3161290322580643,3.0,3.0,2.0,3.0
DE21F,12.4,2.8,14.3,25.1,26.7,27.6,31.4,31.2,26.6,22.9,19.6,9.2,-6.6,-18.2,-12.2,-2.0,4.9,6.8,8.9,5.1,-0.2,-1.9,-5.3,-12.1,0.9161290322580646,-3.957142857142857,2.296774193548387,11.846666666666666,14.48709677419355,16.506666666666668,18.216129032258067,19.02258064516129,14.610000000000001,10.258064516129032,4.35,0.26129032258064516,87115.0,47.66021,11.88284,836.0,4.125806451612903,1.6321428571428573,1.3548387096774193,0.7766666666666667,3.435483870967742,4.24,2.732258064516129,4.47741935483871,2.5833333333333335,2.148387096774193,0.63,3.9419354838709673,0.46806451612903227,0.4957142857142857,1.2483870967741937,3.095666666666667,3.428064516129032,3.756333333333333,3.996451612903226,3.5770967741935484,2.292,1.3980645161290324,0.5983333333333333,0.3348387096774193,2.3096774193548386,2.1285714285714286,2.274193548387097,2.36,2.1225806451612903,2.0366666666666666,1.8935483870967742,1.932258064516129,1.8533333333333333,2.0999999999999996,1.6566666666666667,2.3161290322580643,3.0,3.0,2.0,3.0
DE21G,11.9,5.9,16.2,26.8,29.9,30.2,33.7,34.6,28.8,23.9,18.4,14.0,-7.7,-13.7,-11.4,-0.7,4.7,4.4,5.6,5.7,-0.7,-2.6,-6.2,-7.0,3.2483870967741937,-1.8964285714285716,2.9516129032258065,12.34,16.370967741935484,18.023333333333333,19.238709677419354,20.506451612903227,15.283333333333333,10.35483870967742,4.596666666666667,2.2451612903225806,90117.0,48.32116,12.58167,433.0,2.57741935483871,0.9714285714285715,1.1451612903225807,0.43333333333333335,1.4806451612903226,3.47,1.6,2.225806451612903,2.353333333333333,1.3580645161290323,1.1166666666666667,3.2419354838709675,0.5370967741935483,0.59,1.2687096774193547,3.116333333333333,3.9461290322580647,4.105333333333333,4.338709677419355,3.8806451612903223,2.347,1.2825806451612902,0.525,0.45903225806451614,3.206451612903226,2.539285714285714,2.9645161290322584,2.503333333333333,2.509677419354839,2.14,2.0387096774193547,1.7741935483870968,1.73,2.325806451612903,2.3066666666666666,3.729032258064516,3.0,4.0,3.0,3.0
DE21I,12.6,6.1,14.1,26.5,28.9,29.9,33.7,33.7,29.0,24.5,16.5,13.5,-4.3,-15.8,-10.9,-1.5,5.8,4.3,6.9,4.8,-0.2,-3.4,-3.1,-6.3,3.9935483870967743,-2.4071428571428575,3.1774193548387095,12.826666666666666,16.538709677419355,17.966666666666665,19.55483870967742,20.496774193548386,15.533333333333333,10.412903225806453,4.683333333333334,2.9322580645161294,91113.0,48.56929,11.23942,433.0,2.7129032258064516,1.0892857142857144,0.9193548387096774,0.43333333333333335,2.7580645161290325,2.5366666666666666,2.5999999999999996,1.429032258064516,1.7166666666666666,0.8935483870967742,0.7799999999999999,3.141935483870968,0.6119354838709677,0.6110714285714286,1.3077419354838709,3.256333333333333,4.022258064516129,4.184666666666667,4.458387096774194,4.045483870967741,2.4873333333333334,1.3787096774193548,0.515,0.4974193548387097,3.674193548387097,2.6964285714285716,3.074193548387097,2.7266666666666666,2.735483870967742,2.25,2.0387096774193547,2.0483870967741935,2.07,2.3806451612903223,2.256666666666667,3.8096774193548386,3.0,4.0,3.0,3.0
DE21J,12.9,4.9,14.9,26.7,29.0,29.1,33.5,33.7,28.5,23.9,17.0,13.6,-4.9,-15.1,-11.2,-1.3,6.3,4.9,6.4,4.3,-0.3,-2.3,-2.7,-6.3,3.896774193548387,-2.482142857142857,3.0548387096774197,12.793333333333333,16.412903225806453,17.863333333333333,19.299999999999997,20.20967741935484,15.273333333333333,10.54516129032258,4.576666666666667,2.7903225806451615,91114.0,48.56499,11.57798,465.0,2.664516129032258,0.9928571428571429,0.9935483870967742,0.36000000000000004,2.670967741935484,2.81,2.096774193548387,1.4870967741935484,1.78,0.8838709677419355,0.83,2.9870967741935486,0.6293548387096775,0.6096428571428572,1.3070967741935484,3.32,4.043225806451613,4.188,4.4638709677419355,4.063870967741936,2.4463333333333335,1.3900000000000001,0.5266666666666667,0.5203225806451612,3.7548387096774194,2.689285714285714,3.2548387096774194,2.816666666666667,2.8161290322580643,2.27,2.032258064516129,2.029032258064516,1.95,2.429032258064516,2.4133333333333336,4.0,3.0,4.0,2.0,3.0
DE21K,12.7,5.5,16.2,27.9,29.6,30.3,33.5,34.6,29.0,25.8,21.5,13.9,-5.4,-16.6,-11.1,-0.4,6.6,5.7,7.7,5.2,0.1,-2.1,-4.1,-8.2,3.536559139784946,-1.855952380952381,3.817204301075269,13.792222222222222,16.661290322580644,18.363333333333333,19.877419354838707,20.944086021505377,16.07333333333333,11.689247311827955,5.54,2.7559139784946236,88449.0,47.95597,12.116346666666667,471.3333333333333,3.3451612903225807,1.3869047619047619,1.2956989247311828,0.6033333333333333,2.4161290322580644,3.804444444444444,2.3021505376344087,3.464516129032258,2.6533333333333333,1.667741935483871,0.7944444444444444,3.4150537634408606,0.5881720430107528,0.5817857142857142,1.3282795698924732,3.3324444444444445,3.8018279569892472,4.0489999999999995,4.26989247311828,3.903225806451613,2.3915555555555557,1.3904301075268817,0.5814444444444444,0.4864516129032258,2.9129032258064513,2.461904761904762,2.7010752688172044,2.4233333333333333,2.339784946236559,2.075555555555556,1.867741935483871,1.8849462365591398,1.8466666666666665,2.104301075268817,2.0533333333333337,3.0333333333333337,3.0,4.0,2.0,3.0
DE21M,13.8,5.8,18.8,27.4,29.5,30.5,32.9,33.5,28.4,23.7,20.8,13.8,-7.5,-18.8,-13.1,-1.4,5.8,7.5,8.2,3.9,-0.1,-1.4,-6.0,-11.9,2.412903225806452,-2.7404761904761905,2.9129032258064513,13.101111111111111,16.019354838709678,17.887777777777778,19.338709677419356,20.295698924731184,15.582222222222223,11.249462365591398,4.862222222222223,1.7440860215053762,88117.0,47.87121333333334,12.563023333333335,606.0,3.778494623655914,1.4595238095238094,1.4720430107526883,0.951111111111111,2.3483870967741938,4.608888888888889,2.7870967741935484,4.048387096774194,2.848888888888889,2.2451612903225806,0.9166666666666666,4.759139784946237,0.533225806451613,0.5345238095238095,1.246236559139785,3.2397777777777774,3.7045161290322577,3.9487777777777775,4.172150537634408,3.7806451612903227,2.322,1.4056989247311826,0.5714444444444444,0.4539784946236559,2.810752688172043,2.4095238095238094,2.5580645161290323,2.4144444444444444,2.303225806451613,2.051111111111111,1.9397849462365593,1.864516129032258,1.8399999999999999,2.21505376344086,2.051111111111111,2.967741935483871,3.0,4.0,3.0,3.0
DE21M,13.8,5.8,18.8,27.4,29.5,30.5,32.9,33.5,28.4,23.7,20.8,13.8,-7.5,-18.8,-13.1,-1.4,5.8,7.5,8.2,3.9,-0.1,-1.4,-6.0,-11.9,2.412903225806452,-2.7404761904761905,2.9129032258064513,13.101111111111111,16.019354838709678,17.887777777777778,19.338709677419356,20.295698924731184,15.582222222222223,11.249462365591398,4.862222222222223,1.7440860215053762,88117.0,47.87121333333334,12.563023333333335,606.0,3.778494623655914,1.4595238095238094,1.4720430107526883,0.951111111111111,2.3483870967741938,4.608888888888889,2.7870967741935484,4.048387096774194,2.848888888888889,2.2451612903225806,0.9166666666666666,4.759139784946237,0.533225806451613,0.5345238095238095,1.246236559139785,3.2397777777777774,3.7045161290322577,3.9487777777777775,4.172150537634408,3.7806451612903227,2.322,1.4056989247311826,0.5714444444444444,0.4539784946236559,2.810752688172043,2.4095238095238094,2.5580645161290323,2.4144444444444444,2.303225806451613,2.051111111111111,1.9397849462365593,1.864516129032258,1.8399999999999999,2.21505376344086,2.051111111111111,2.967741935483871,3.0,4.0,3.0,3.0
DE21N,14.0,4.3,15.5,27.0,27.7,28.8,33.1,33.0,27.0,25.0,20.3,14.0,-6.3,-18.0,-13.0,-2.6,4.1,6.1,7.3,4.2,-1.0,-3.0,-6.0,-11.9,3.0903225806451613,-3.357142857142857,2.7419354838709675,12.386666666666667,14.956451612903225,17.018333333333334,18.940322580645162,19.796774193548387,14.905,10.451612903225806,4.6033333333333335,1.9661290322580645,87612.5,47.781189999999995,11.051635,682.0,3.72741935483871,1.3928571428571428,1.2225806451612902,0.7683333333333333,3.674193548387097,3.5566666666666666,2.740322580645161,3.740322580645161,3.0383333333333336,1.6661290322580644,0.5866666666666666,3.787096774193548,0.6509677419354839,0.5210714285714285,1.348225806451613,3.365333333333333,3.596774193548387,3.9376666666666664,4.283225806451613,3.8979032258064517,2.4266666666666667,1.4633870967741935,0.643,0.4761290322580645,3.458064516129032,2.7910714285714286,3.051612903225806,3.04,2.6451612903225805,2.308333333333333,2.1903225806451614,2.3725806451612903,2.1516666666666664,2.5483870967741935,2.1550000000000002,3.1951612903225803,3.0,4.0,2.0,3.0
DE224,13.2,6.4,16.0,27.5,30.8,30.3,35.2,35.7,29.8,24.3,19.9,12.9,-3.0,-13.4,-11.2,-0.2,7.1,7.9,7.8,4.7,0.8,-1.0,-4.5,-6.9,3.7225806451612904,-1.1071428571428572,3.609677419354839,13.889999999999999,17.541935483870965,19.053333333333335,20.496774193548386,21.532258064516128,16.28666666666667,11.612903225806452,5.343333333333334,2.725806451612903,92118.0,48.76219,12.9447,324.0,2.9451612903225803,0.6857142857142857,1.403225806451613,0.4233333333333333,1.8903225806451613,2.5933333333333333,1.2838709677419353,1.2999999999999998,2.2366666666666664,1.1258064516129032,1.03,4.161290322580645,0.5248387096774193,0.6446428571428572,1.2796774193548388,3.308333333333333,4.111935483870968,4.1593333333333335,4.548064516129033,4.08,2.4233333333333333,1.4774193548387096,0.5700000000000001,0.46,2.8483870967741933,2.232142857142857,2.6903225806451614,2.4233333333333333,2.329032258064516,1.9933333333333332,1.8258064516129033,1.7741935483870968,1.7566666666666668,2.167741935483871,2.0900000000000003,2.967741935483871,3.0,4.0,3.0,3.0
DE225,13.5,5.5,16.2,26.8,30.2,29.9,33.6,34.4,28.7,23.5,20.0,12.5,-4.4,-14.3,-13.0,0.7,8.0,7.7,8.1,4.9,0.2,-0.2,-6.7,-7.5,2.8806451612903223,-1.8910714285714287,2.7903225806451615,13.761666666666667,17.230645161290322,18.471666666666668,19.898387096774194,21.10483870967742,15.676666666666668,11.616129032258064,5.0616666666666665,1.729032258064516,92119.5,48.747425,13.454115,461.0,3.675806451612903,0.7000000000000001,1.4967741935483871,0.4566666666666667,2.3161290322580643,2.8699999999999997,1.667741935483871,1.6112903225806452,3.283333333333333,1.232258064516129,1.105,4.517741935483872,0.4545161290322581,0.625357142857143,1.211290322580645,3.2834999999999996,4.046774193548387,4.043166666666667,4.36483870967742,3.9737096774193548,2.3051666666666666,1.464516129032258,0.5546666666666666,0.3554838709677419,2.7,2.3839285714285716,2.5370967741935484,2.466666666666667,2.487096774193548,2.175,1.8403225806451613,1.8193548387096774,1.8133333333333332,2.3774193548387097,2.0833333333333335,2.8435483870967744,3.0,3.0,3.0,3.0
